file_name,tuning,details,clean,chord
t_DGCFAD_guitarFm11fastx1081088DGCFADv.mp3,DGCFAD,Fm11fastx1081088v,Fm11fastx1081088v,Fm11
t_DGCFAD_guitarFm11fastxx5566DGCFADv.mp3,DGCFAD,Fm11fastxx5566v,Fm11fastxx5566v,Fm11
t_DGCFAD_guitarFm11slow300311DGCFADv.mp3,DGCFAD,Fm11slow300311v,Fm11slow300311v,Fm11
t_DGCFAD_guitarFm11slow310011DGCFADv.mp3,DGCFAD,Fm11slow310011v,Fm11slow310011v,Fm11
t_DGCFAD_guitarFm11slow313211DGCFADv.mp3,DGCFAD,Fm11slow313211v,Fm11slow313211v,Fm11
t_DGCFAD_guitarFm11slow333333DGCFAD.mp3,DGCFAD,Fm11slow333333,Fm11slow333333,Fm11
t_DGCFAD_guitarFm11slow333333DGCFADv.mp3,DGCFAD,Fm11slow333333v,Fm11slow333333v,Fm11
t_DGCFAD_guitarFm11slowx1010101110DGCFADv.mp3,DGCFAD,Fm11slowx1010101110v,Fm11slowx1010101110v,Fm11
t_DGCFAD_guitarFm11slowx10810108DGCFADv.mp3,DGCFAD,Fm11slowx10810108v,Fm11slowx10810108v,Fm11
t_DGCFAD_guitarFm11slowx1081088DGCFADv.mp3,DGCFAD,Fm11slowx1081088v,Fm11slowx1081088v,Fm11
t_DGCFAD_guitarFm11slowxx5566DGCFADv.mp3,DGCFAD,Fm11slowxx5566v,Fm11slowxx5566v,Fm11
t_DGCFAD_guitarFm11strum300311DGCFADv.mp3,DGCFAD,Fm11strum300311v,Fm11strum300311v,Fm11
t_DGCFAD_guitarFm11strum310011DGCFADv.mp3,DGCFAD,Fm11strum310011v,Fm11strum310011v,Fm11
t_DGCFAD_guitarFm11strum313211DGCFADv.mp3,DGCFAD,Fm11strum313211v,Fm11strum313211v,Fm11
t_DGCFAD_guitarFm11strum333333DGCFAD.mp3,DGCFAD,Fm11strum333333,Fm11strum333333,Fm11
t_DGCFAD_guitarFm11strum333333DGCFADv.mp3,DGCFAD,Fm11strum333333v,Fm11strum333333v,Fm11
t_DGCFAD_guitarFm11strumx1010101110DGCFADv.mp3,DGCFAD,Fm11strumx1010101110v,Fm11strumx1010101110v,Fm11
t_DGCFAD_guitarFm11strumx10810108DGCFADv.mp3,DGCFAD,Fm11strumx10810108v,Fm11strumx10810108v,Fm11
t_DGCFAD_guitarFm11strumx1081088DGCFADv.mp3,DGCFAD,Fm11strumx1081088v,Fm11strumx1081088v,Fm11
t_DGCFAD_guitarFm11strumxx5566DGCFADv.mp3,DGCFAD,Fm11strumxx5566v,Fm11strumxx5566v,Fm11
t_DGCFAD_guitarFm11_Dfast033333DGCFAD.mp3,DGCFAD,Fm11_Dfast033333,Fm11_Dfast033333,Fm13
t_DGCFAD_guitarFm13fast003333DGCFAD.mp3,DGCFAD,Fm13fast003333,Fm13fast003333,Fm13
t_DGCFAD_guitarFm13fast1088988DGCFAD.mp3,DGCFAD,Fm13fast1088988,Fm13fast1088988,Fm13
t_DGCFAD_guitarFm13fast110010DGCFAD.mp3,DGCFAD,Fm13fast110010,Fm13fast110010,Fm13
t_DGCFAD_guitarFm13fast302311DGCFADv.mp3,DGCFAD,Fm13fast302311v,Fm13fast302311v,Fm13
t_DGCFAD_guitarFm13fast312311DGCFADv.mp3,DGCFAD,Fm13fast312311v,Fm13fast312311v,Fm13
t_DGCFAD_guitarFm13fast313010DGCFADv.mp3,DGCFAD,Fm13fast313010v,Fm13fast313010v,Fm13
t_DGCFAD_guitarFm13fast333353DGCFADv.mp3,DGCFAD,Fm13fast333353v,Fm13fast333353v,Fm13
t_DGCFAD_guitarFm13fast533353DGCFAD.mp3,DGCFAD,Fm13fast533353,Fm13fast533353,Fm13
t_DGCFAD_guitarFm13fast8889810DGCFAD.mp3,DGCFAD,Fm13fast8889810,Fm13fast8889810,Fm13
t_DGCFAD_guitarFm13fastx1010101112DGCFADv.mp3,DGCFAD,Fm13fastx1010101112v,Fm13fastx1010101112v,Fm13
t_DGCFAD_guitarFm13fastx13010DGCFAD.mp3,DGCFAD,Fm13fastx13010,Fm13fastx13010,Fm13
t_DGCFAD_guitarFm13slow302311DGCFADv.mp3,DGCFAD,Fm13slow302311v,Fm13slow302311v,Fm13
t_DGCFAD_guitarFm13slow312311DGCFADv.mp3,DGCFAD,Fm13slow312311v,Fm13slow312311v,Fm13
t_DGCFAD_guitarFm13slow313010DGCFADv.mp3,DGCFAD,Fm13slow313010v,Fm13slow313010v,Fm13
t_DGCFAD_guitarFm13slow333353DGCFAD.mp3,DGCFAD,Fm13slow333353,Fm13slow333353,Fm13
t_DGCFAD_guitarFm13slow333353DGCFADv.mp3,DGCFAD,Fm13slow333353v,Fm13slow333353v,Fm13
t_DGCFAD_guitarFm13slowx1010101112DGCFADv.mp3,DGCFAD,Fm13slowx1010101112v,Fm13slowx1010101112v,Fm13
t_DGCFAD_guitarFm13strum302311DGCFADv.mp3,DGCFAD,Fm13strum302311v,Fm13strum302311v,Fm13
t_DGCFAD_guitarFm13strum312311DGCFADv.mp3,DGCFAD,Fm13strum312311v,Fm13strum312311v,Fm13
t_DGCFAD_guitarFm13strum313010DGCFADv.mp3,DGCFAD,Fm13strum313010v,Fm13strum313010v,Fm13
t_DGCFAD_guitarFm13strum333353DGCFAD.mp3,DGCFAD,Fm13strum333353,Fm13strum333353,Fm13
t_DGCFAD_guitarFm13strum333353DGCFADv.mp3,DGCFAD,Fm13strum333353v,Fm13strum333353v,Fm13
t_DGCFAD_guitarFm13strumx1010101112DGCFADv.mp3,DGCFAD,Fm13strumx1010101112v,Fm13strumx1010101112v,Fm13
t_DGCFAD_guitarFm6fast010030DGCFAD.mp3,DGCFAD,Fm6fast010030,Fm6fast010030,Fm6
t_DGCFAD_guitarFm6fast310030DGCFADv.mp3,DGCFAD,Fm6fast310030v,Fm6fast310030v,Fm6
t_DGCFAD_guitarFm6fast3103x0DGCFADv.mp3,DGCFAD,Fm6fast3103x0v,Fm6fast3103x0v,Fm6
t_DGCFAD_guitarFm6fast355353DGCFADv.mp3,DGCFAD,Fm6fast355353v,Fm6fast355353v,Fm6
t_DGCFAD_guitarFm6fast3x0330DGCFADv.mp3,DGCFAD,Fm6fast3x0330v,Fm6fast3x0330v,Fm6
t_DGCFAD_guitarFm6fast655756DGCFAD.mp3,DGCFAD,Fm6fast655756,Fm6fast655756,Fm6
t_DGCFAD_guitarFm6fastx1089810DGCFADv.mp3,DGCFAD,Fm6fastx1089810v,Fm6fastx1089810v,Fm6
t_DGCFAD_guitarFm6fastx55756DGCFAD.mp3,DGCFAD,Fm6fastx55756,Fm6fastx55756,Fm6
t_DGCFAD_guitarFm6fastxx5756DGCFADv.mp3,DGCFAD,Fm6fastxx5756v,Fm6fastxx5756v,Fm6
t_DGCFAD_guitarFm6slow310030DGCFAD.mp3,DGCFAD,Fm6slow310030,Fm6slow310030,Fm6
t_DGCFAD_guitarFm6slow310030DGCFADv.mp3,DGCFAD,Fm6slow310030v,Fm6slow310030v,Fm6
t_DGCFAD_guitarFm6slow3103x0DGCFADv.mp3,DGCFAD,Fm6slow3103x0v,Fm6slow3103x0v,Fm6
t_DGCFAD_guitarFm6slow355353DGCFADv.mp3,DGCFAD,Fm6slow355353v,Fm6slow355353v,Fm6
t_DGCFAD_guitarFm6slow3x0330DGCFADv.mp3,DGCFAD,Fm6slow3x0330v,Fm6slow3x0330v,Fm6
t_DGCFAD_guitarFm6slowx1089810DGCFADv.mp3,DGCFAD,Fm6slowx1089810v,Fm6slowx1089810v,Fm6
t_DGCFAD_guitarFm6slowxx5756DGCFADv.mp3,DGCFAD,Fm6slowxx5756v,Fm6slowxx5756v,Fm6
t_DGCFAD_guitarFm6strum310030DGCFAD.mp3,DGCFAD,Fm6strum310030,Fm6strum310030,Fm6
t_DGCFAD_guitarFm6strum310030DGCFADv.mp3,DGCFAD,Fm6strum310030v,Fm6strum310030v,Fm6
t_DGCFAD_guitarFm6strum3103x0DGCFADv.mp3,DGCFAD,Fm6strum3103x0v,Fm6strum3103x0v,Fm6
t_DGCFAD_guitarFm6strum355353DGCFADv.mp3,DGCFAD,Fm6strum355353v,Fm6strum355353v,Fm6
t_DGCFAD_guitarFm6strum3x0330DGCFADv.mp3,DGCFAD,Fm6strum3x0330v,Fm6strum3x0330v,Fm6
t_DGCFAD_guitarFm6strumx1089810DGCFADv.mp3,DGCFAD,Fm6strumx1089810v,Fm6strumx1089810v,Fm6
t_DGCFAD_guitarFm6strumxx5756DGCFADv.mp3,DGCFAD,Fm6strumxx5756v,Fm6strumxx5756v,Fm6
t_DGCFAD_guitarFm6_11_Ebfast110010DGCFAD.mp3,DGCFAD,Fm6_11_Ebfast110010,Fm6_11_Ebfast110010,Fm13
t_DGCFAD_guitarFm6_Asfast8108988DGCFAD.mp3,DGCFAD,Fm6_Asfast8108988,Fm6_Asfast8108988,A#9
t_DGCFAD_guitarFm7b5fast31302xDGCFADv.mp3,DGCFAD,Fm7b5fast31302xv,Fm7b5fast31302xv,Fm7b5
t_DGCFAD_guitarFm7b5fast313x21DGCFADv.mp3,DGCFAD,Fm7b5fast313x21v,Fm7b5fast313x21v,Fm7b5
t_DGCFAD_guitarFm7b5fast31x021DGCFADv.mp3,DGCFAD,Fm7b5fast31x021v,Fm7b5fast31x021v,Fm7b5
t_DGCFAD_guitarFm7b5fast343363DGCFADv.mp3,DGCFAD,Fm7b5fast343363v,Fm7b5fast343363v,Fm7b5
t_DGCFAD_guitarFm7b5fast688686DGCFAD.mp3,DGCFAD,Fm7b5fast688686,Fm7b5fast688686,Fm7b5
t_DGCFAD_guitarFm7b5fast9881089DGCFAD.mp3,DGCFAD,Fm7b5fast9881089,Fm7b5fast9881089,Fm7b5
t_DGCFAD_guitarFm7b5fastx1011101113DGCFADv.mp3,DGCFAD,Fm7b5fastx1011101113v,Fm7b5fastx1011101113v,Fm7b5
t_DGCFAD_guitarFm7b5fastx1081089DGCFADv.mp3,DGCFAD,Fm7b5fastx1081089v,Fm7b5fastx1081089v,Fm7b5
t_DGCFAD_guitarFm7b5fastx881089DGCFAD.mp3,DGCFAD,Fm7b5fastx881089,Fm7b5fastx881089,Fm7b5
t_DGCFAD_guitarFm7b5fastxx5666DGCFADv.mp3,DGCFAD,Fm7b5fastxx5666v,Fm7b5fastxx5666v,Fm7b5
t_DGCFAD_guitarFm7b5slow31302xDGCFADv.mp3,DGCFAD,Fm7b5slow31302xv,Fm7b5slow31302xv,Fm7b5
t_DGCFAD_guitarFm7b5slow313x21DGCFADv.mp3,DGCFAD,Fm7b5slow313x21v,Fm7b5slow313x21v,Fm7b5
t_DGCFAD_guitarFm7b5slow31x021DGCFADv.mp3,DGCFAD,Fm7b5slow31x021v,Fm7b5slow31x021v,Fm7b5
t_DGCFAD_guitarFm7b5slow343363DGCFAD.mp3,DGCFAD,Fm7b5slow343363,Fm7b5slow343363,Fm7b5
t_DGCFAD_guitarFm7b5slow343363DGCFADv.mp3,DGCFAD,Fm7b5slow343363v,Fm7b5slow343363v,Fm7b5
t_DGCFAD_guitarFm7b5slowx1011101113DGCFADv.mp3,DGCFAD,Fm7b5slowx1011101113v,Fm7b5slowx1011101113v,Fm7b5
t_DGCFAD_guitarFm7b5slowx1081089DGCFADv.mp3,DGCFAD,Fm7b5slowx1081089v,Fm7b5slowx1081089v,Fm7b5
t_DGCFAD_guitarFm7b5slowxx5666DGCFADv.mp3,DGCFAD,Fm7b5slowxx5666v,Fm7b5slowxx5666v,Fm7b5
t_DGCFAD_guitarFm7b5strum31302xDGCFADv.mp3,DGCFAD,Fm7b5strum31302xv,Fm7b5strum31302xv,Fm7b5
t_DGCFAD_guitarFm7b5strum313x21DGCFADv.mp3,DGCFAD,Fm7b5strum313x21v,Fm7b5strum313x21v,Fm7b5
t_DGCFAD_guitarFm7b5strum31x021DGCFADv.mp3,DGCFAD,Fm7b5strum31x021v,Fm7b5strum31x021v,Fm7b5
t_DGCFAD_guitarFm7b5strum343363DGCFAD.mp3,DGCFAD,Fm7b5strum343363,Fm7b5strum343363,Fm7b5
t_DGCFAD_guitarFm7b5strum343363DGCFADv.mp3,DGCFAD,Fm7b5strum343363v,Fm7b5strum343363v,Fm7b5
t_DGCFAD_guitarFm7b5strumx1011101113DGCFADv.mp3,DGCFAD,Fm7b5strumx1011101113v,Fm7b5strumx1011101113v,Fm7b5
t_DGCFAD_guitarFm7b5strumx1081089DGCFADv.mp3,DGCFAD,Fm7b5strumx1081089v,Fm7b5strumx1081089v,Fm7b5
t_DGCFAD_guitarFm7b5strumxx5666DGCFADv.mp3,DGCFAD,Fm7b5strumxx5666v,Fm7b5strumxx5666v,Fm7b5
t_DGCFAD_guitarFm7b5_Csfast111311121113DGCFAD.mp3,DGCFAD,Fm7b5_Csfast111311121113,Fm7b5_Csfast111311121113,C#9
t_DGCFAD_guitarFm7fast101012101110DGCFAD.mp3,DGCFAD,Fm7fast101012101110,Fm7fast101012101110,Fm7
t_DGCFAD_guitarFm7fast310031DGCFADv.mp3,DGCFAD,Fm7fast310031v,Fm7fast310031v,Fm7
t_DGCFAD_guitarFm7fast353333DGCFADv.mp3,DGCFAD,Fm7fast353333v,Fm7fast353333v,Fm7
t_DGCFAD_guitarFm7fast353366DGCFADv.mp3,DGCFAD,Fm7fast353366v,Fm7fast353366v,Fm7
t_DGCFAD_guitarFm7fast355363DGCFADv.mp3,DGCFAD,Fm7fast355363v,Fm7fast355363v,Fm7
t_DGCFAD_guitarFm7fastx10031DGCFAD.mp3,DGCFAD,Fm7fastx10031,Fm7fastx10031,Fm7
t_DGCFAD_guitarFm7fastx1012101110DGCFADv.mp3,DGCFAD,Fm7fastx1012101110v,Fm7fastx1012101110v,Fm7
t_DGCFAD_guitarFm7fastx10810810DGCFADv.mp3,DGCFAD,Fm7fastx10810810v,Fm7fastx10810810v,Fm7
t_DGCFAD_guitarFm7fastx8810810DGCFAD.mp3,DGCFAD,Fm7fastx8810810,Fm7fastx8810810,Fm7
t_DGCFAD_guitarFm7fastxx5766DGCFADv.mp3,DGCFAD,Fm7fastxx5766v,Fm7fastxx5766v,Fm7
t_DGCFAD_guitarFm7s5_Bfast988889DGCFAD.mp3,DGCFAD,Fm7s5_Bfast988889,Fm7s5_Bfast988889,C#9
t_DGCFAD_guitarFm7s5_Bsfast10888810DGCFAD.mp3,DGCFAD,Fm7s5_Bsfast10888810,Fm7s5_Bsfast10888810,C#maj9
t_DGCFAD_guitarFm7slow310031DGCFADv.mp3,DGCFAD,Fm7slow310031v,Fm7slow310031v,Fm7
t_DGCFAD_guitarFm7slow353333DGCFAD.mp3,DGCFAD,Fm7slow353333,Fm7slow353333,Fm7
t_DGCFAD_guitarFm7slow353333DGCFADv.mp3,DGCFAD,Fm7slow353333v,Fm7slow353333v,Fm7
t_DGCFAD_guitarFm7slow353366DGCFADv.mp3,DGCFAD,Fm7slow353366v,Fm7slow353366v,Fm7
t_DGCFAD_guitarFm7slow355363DGCFADv.mp3,DGCFAD,Fm7slow355363v,Fm7slow355363v,Fm7
t_DGCFAD_guitarFm7slowx1012101110DGCFADv.mp3,DGCFAD,Fm7slowx1012101110v,Fm7slowx1012101110v,Fm7
t_DGCFAD_guitarFm7slowx10810810DGCFADv.mp3,DGCFAD,Fm7slowx10810810v,Fm7slowx10810810v,Fm7
t_DGCFAD_guitarFm7slowxx5766DGCFADv.mp3,DGCFAD,Fm7slowxx5766v,Fm7slowxx5766v,Fm7
t_DGCFAD_guitarFm7strum310031DGCFADv.mp3,DGCFAD,Fm7strum310031v,Fm7strum310031v,Fm7
t_DGCFAD_guitarFm7strum353333DGCFAD.mp3,DGCFAD,Fm7strum353333,Fm7strum353333,Fm7
t_DGCFAD_guitarFm7strum353333DGCFADv.mp3,DGCFAD,Fm7strum353333v,Fm7strum353333v,Fm7
t_DGCFAD_guitarFm7strum353366DGCFADv.mp3,DGCFAD,Fm7strum353366v,Fm7strum353366v,Fm7
t_DGCFAD_guitarFm7strum355363DGCFADv.mp3,DGCFAD,Fm7strum355363v,Fm7strum355363v,Fm7
t_DGCFAD_guitarFm7strumx1012101110DGCFADv.mp3,DGCFAD,Fm7strumx1012101110v,Fm7strumx1012101110v,Fm7
t_DGCFAD_guitarFm7strumx10810810DGCFADv.mp3,DGCFAD,Fm7strumx10810810v,Fm7strumx10810810v,Fm7
t_DGCFAD_guitarFm7strumxx5766DGCFADv.mp3,DGCFAD,Fm7strumxx5766v,Fm7strumxx5766v,Fm7
t_DGCFAD_guitarFm7_Csfast111012101110DGCFAD.mp3,DGCFAD,Fm7_Csfast111012101110,Fm7_Csfast111012101110,C#maj9
t_DGCFAD_guitarFm7_Gfast553333DGCFAD.mp3,DGCFAD,Fm7_Gfast553333,Fm7_Gfast553333,Fm9
t_DGCFAD_guitarFm9fast100333DGCFAD.mp3,DGCFAD,Fm9fast100333,Fm9fast100333,Fm9
t_DGCFAD_guitarFm9fast101012101010DGCFAD.mp3,DGCFAD,Fm9fast101012101010,Fm9fast101012101010,Fm9
t_DGCFAD_guitarFm9fast300331DGCFADv.mp3,DGCFAD,Fm9fast300331v,Fm9fast300331v,Fm9
t_DGCFAD_guitarFm9fast3102x1DGCFADv.mp3,DGCFAD,Fm9fast3102x1v,Fm9fast3102x1v,Fm9
t_DGCFAD_guitarFm9fast31x231DGCFADv.mp3,DGCFAD,Fm9fast31x231v,Fm9fast31x231v,Fm9
t_DGCFAD_guitarFm9fast353335DGCFAD.mp3,DGCFAD,Fm9fast353335,Fm9fast353335,Fm9
t_DGCFAD_guitarFm9fast353335DGCFADv.mp3,DGCFAD,Fm9fast353335v,Fm9fast353335v,Fm9
t_DGCFAD_guitarFm9fast553333DGCFAD.mp3,DGCFAD,Fm9fast553333,Fm9fast553333,Fm9
t_DGCFAD_guitarFm9fast655765DGCFAD.mp3,DGCFAD,Fm9fast655765,Fm9fast655765,Fm9
t_DGCFAD_guitarFm9slow300331DGCFADv.mp3,DGCFAD,Fm9slow300331v,Fm9slow300331v,Fm9
t_DGCFAD_guitarFm9slow3102x1DGCFADv.mp3,DGCFAD,Fm9slow3102x1v,Fm9slow3102x1v,Fm9
t_DGCFAD_guitarFm9slow31x231DGCFADv.mp3,DGCFAD,Fm9slow31x231v,Fm9slow31x231v,Fm9
t_DGCFAD_guitarFm9slow353335DGCFAD.mp3,DGCFAD,Fm9slow353335,Fm9slow353335,Fm9
t_DGCFAD_guitarFm9slow353335DGCFADv.mp3,DGCFAD,Fm9slow353335v,Fm9slow353335v,Fm9
t_DGCFAD_guitarFm9strum300331DGCFADv.mp3,DGCFAD,Fm9strum300331v,Fm9strum300331v,Fm9
t_DGCFAD_guitarFm9strum3102x1DGCFADv.mp3,DGCFAD,Fm9strum3102x1v,Fm9strum3102x1v,Fm9
t_DGCFAD_guitarFm9strum31x231DGCFADv.mp3,DGCFAD,Fm9strum31x231v,Fm9strum31x231v,Fm9
t_DGCFAD_guitarFm9strum353335DGCFAD.mp3,DGCFAD,Fm9strum353335,Fm9strum353335,Fm9
t_DGCFAD_guitarFm9strum353335DGCFADv.mp3,DGCFAD,Fm9strum353335v,Fm9strum353335v,Fm9
t_DGCFAD_guitarFm9_Bbfast810810108DGCFAD.mp3,DGCFAD,Fm9_Bbfast810810108,Fm9_Bbfast810810108,Fm11
t_DGCFAD_guitarFmaj13fast004000DGCFAD.mp3,DGCFAD,Fmaj13fast004000,Fmaj13fast004000,Fmaj13
t_DGCFAD_guitarFmaj13fast101010111212DGCFAD.mp3,DGCFAD,Fmaj13fast101010111212,Fmaj13fast101010111212,Fmaj13
t_DGCFAD_guitarFmaj13fast200000DGCFAD.mp3,DGCFAD,Fmaj13fast200000,Fmaj13fast200000,Fmaj13
t_DGCFAD_guitarFmaj13fast302002DGCFADv.mp3,DGCFAD,Fmaj13fast302002v,Fmaj13fast302002v,Fmaj13
t_DGCFAD_guitarFmaj13fast304000DGCFADv.mp3,DGCFAD,Fmaj13fast304000v,Fmaj13fast304000v,Fmaj13
t_DGCFAD_guitarFmaj13fast322232DGCFADv.mp3,DGCFAD,Fmaj13fast322232v,Fmaj13fast322232v,Fmaj13
t_DGCFAD_guitarFmaj13fast334000DGCFADv.mp3,DGCFAD,Fmaj13fast334000v,Fmaj13fast334000v,Fmaj13
t_DGCFAD_guitarFmaj13fast575577DGCFAD.mp3,DGCFAD,Fmaj13fast575577,Fmaj13fast575577,Fmaj13
t_DGCFAD_guitarFmaj13fastx1010111212DGCFADv.mp3,DGCFAD,Fmaj13fastx1010111212v,Fmaj13fastx1010111212v,Fmaj13
t_DGCFAD_guitarFmaj13fastx1010977DGCFADv.mp3,DGCFAD,Fmaj13fastx1010977v,Fmaj13fastx1010977v,Fmaj13
t_DGCFAD_guitarFmaj13fastx107977DGCFADv.mp3,DGCFAD,Fmaj13fastx107977v,Fmaj13fastx107977v,Fmaj13
t_DGCFAD_guitarFmaj13fastx24010DGCFAD.mp3,DGCFAD,Fmaj13fastx24010,Fmaj13fastx24010,Fmaj13
t_DGCFAD_guitarFmaj13fastx34000DGCFAD.mp3,DGCFAD,Fmaj13fastx34000,Fmaj13fastx34000,Fmaj13
t_DGCFAD_guitarFmaj13slow302002DGCFAD.mp3,DGCFAD,Fmaj13slow302002,Fmaj13slow302002,Fmaj13
t_DGCFAD_guitarFmaj13slow302002DGCFADv.mp3,DGCFAD,Fmaj13slow302002v,Fmaj13slow302002v,Fmaj13
t_DGCFAD_guitarFmaj13slow304000DGCFADv.mp3,DGCFAD,Fmaj13slow304000v,Fmaj13slow304000v,Fmaj13
t_DGCFAD_guitarFmaj13slow322232DGCFADv.mp3,DGCFAD,Fmaj13slow322232v,Fmaj13slow322232v,Fmaj13
t_DGCFAD_guitarFmaj13slow334000DGCFADv.mp3,DGCFAD,Fmaj13slow334000v,Fmaj13slow334000v,Fmaj13
t_DGCFAD_guitarFmaj13slowx1010111212DGCFADv.mp3,DGCFAD,Fmaj13slowx1010111212v,Fmaj13slowx1010111212v,Fmaj13
t_DGCFAD_guitarFmaj13slowx1010977DGCFADv.mp3,DGCFAD,Fmaj13slowx1010977v,Fmaj13slowx1010977v,Fmaj13
t_DGCFAD_guitarFmaj13slowx107977DGCFADv.mp3,DGCFAD,Fmaj13slowx107977v,Fmaj13slowx107977v,Fmaj13
t_DGCFAD_guitarFmaj13strum302002DGCFAD.mp3,DGCFAD,Fmaj13strum302002,Fmaj13strum302002,Fmaj13
t_DGCFAD_guitarFmaj13strum302002DGCFADv.mp3,DGCFAD,Fmaj13strum302002v,Fmaj13strum302002v,Fmaj13
t_DGCFAD_guitarFmaj13strum304000DGCFADv.mp3,DGCFAD,Fmaj13strum304000v,Fmaj13strum304000v,Fmaj13
t_DGCFAD_guitarFmaj13strum322232DGCFADv.mp3,DGCFAD,Fmaj13strum322232v,Fmaj13strum322232v,Fmaj13
t_DGCFAD_guitarFmaj13strum334000DGCFADv.mp3,DGCFAD,Fmaj13strum334000v,Fmaj13strum334000v,Fmaj13
t_DGCFAD_guitarFmaj13strumx1010111212DGCFADv.mp3,DGCFAD,Fmaj13strumx1010111212v,Fmaj13strumx1010111212v,Fmaj13
t_DGCFAD_guitarFmaj13strumx1010977DGCFADv.mp3,DGCFAD,Fmaj13strumx1010977v,Fmaj13strumx1010977v,Fmaj13
t_DGCFAD_guitarFmaj13strumx107977DGCFADv.mp3,DGCFAD,Fmaj13strumx107977v,Fmaj13strumx107977v,Fmaj13
t_DGCFAD_guitarFmaj7fast101012111210DGCFAD.mp3,DGCFAD,Fmaj7fast101012111210,Fmaj7fast101012111210,Fmaj7
t_DGCFAD_guitarFmaj7fast220002DGCFAD.mp3,DGCFAD,Fmaj7fast220002,Fmaj7fast220002,Fmaj7
t_DGCFAD_guitarFmaj7fast320002DGCFAD.mp3,DGCFAD,Fmaj7fast320002,Fmaj7fast320002,Fmaj7
t_DGCFAD_guitarFmaj7fast320002DGCFADv.mp3,DGCFAD,Fmaj7fast320002v,Fmaj7fast320002v,Fmaj7
t_DGCFAD_guitarFmaj7fast324003DGCFADv.mp3,DGCFAD,Fmaj7fast324003v,Fmaj7fast324003v,Fmaj7
t_DGCFAD_guitarFmaj7fast354433DGCFADv.mp3,DGCFAD,Fmaj7fast354433v,Fmaj7fast354433v,Fmaj7
t_DGCFAD_guitarFmaj7fast3x0402DGCFADv.mp3,DGCFAD,Fmaj7fast3x0402v,Fmaj7fast3x0402v,Fmaj7
t_DGCFAD_guitarFmaj7fastx1012111210DGCFADv.mp3,DGCFAD,Fmaj7fastx1012111210v,Fmaj7fastx1012111210v,Fmaj7
t_DGCFAD_guitarFmaj7fastx109777DGCFADv.mp3,DGCFAD,Fmaj7fastx109777v,Fmaj7fastx109777v,Fmaj7
t_DGCFAD_guitarFmaj7fastx20002DGCFAD.mp3,DGCFAD,Fmaj7fastx20002,Fmaj7fastx20002,Fmaj7
t_DGCFAD_guitarFmaj7fastxx5432DGCFADv.mp3,DGCFAD,Fmaj7fastxx5432v,Fmaj7fastxx5432v,Fmaj7
t_DGCFAD_guitarFmaj7fastxx5777DGCFADv.mp3,DGCFAD,Fmaj7fastxx5777v,Fmaj7fastxx5777v,Fmaj7
t_DGCFAD_guitarFmaj7slow320002DGCFAD.mp3,DGCFAD,Fmaj7slow320002,Fmaj7slow320002,Fmaj7
t_DGCFAD_guitarFmaj7slow320002DGCFADv.mp3,DGCFAD,Fmaj7slow320002v,Fmaj7slow320002v,Fmaj7
t_DGCFAD_guitarFmaj7slow324003DGCFADv.mp3,DGCFAD,Fmaj7slow324003v,Fmaj7slow324003v,Fmaj7
t_DGCFAD_guitarFmaj7slow354433DGCFADv.mp3,DGCFAD,Fmaj7slow354433v,Fmaj7slow354433v,Fmaj7
t_DGCFAD_guitarFmaj7slow3x0402DGCFADv.mp3,DGCFAD,Fmaj7slow3x0402v,Fmaj7slow3x0402v,Fmaj7
t_DGCFAD_guitarFmaj7slowx1012111210DGCFADv.mp3,DGCFAD,Fmaj7slowx1012111210v,Fmaj7slowx1012111210v,Fmaj7
t_DGCFAD_guitarFmaj7slowx109777DGCFADv.mp3,DGCFAD,Fmaj7slowx109777v,Fmaj7slowx109777v,Fmaj7
t_DGCFAD_guitarFmaj7slowxx5432DGCFADv.mp3,DGCFAD,Fmaj7slowxx5432v,Fmaj7slowxx5432v,Fmaj7
t_DGCFAD_guitarFmaj7slowxx5777DGCFADv.mp3,DGCFAD,Fmaj7slowxx5777v,Fmaj7slowxx5777v,Fmaj7
t_DGCFAD_guitarFmaj7strum320002DGCFAD.mp3,DGCFAD,Fmaj7strum320002,Fmaj7strum320002,Fmaj7
t_DGCFAD_guitarFmaj7strum320002DGCFADv.mp3,DGCFAD,Fmaj7strum320002v,Fmaj7strum320002v,Fmaj7
t_DGCFAD_guitarFmaj7strum324003DGCFADv.mp3,DGCFAD,Fmaj7strum324003v,Fmaj7strum324003v,Fmaj7
t_DGCFAD_guitarFmaj7strum354433DGCFADv.mp3,DGCFAD,Fmaj7strum354433v,Fmaj7strum354433v,Fmaj7
t_DGCFAD_guitarFmaj7strum3x0402DGCFADv.mp3,DGCFAD,Fmaj7strum3x0402v,Fmaj7strum3x0402v,Fmaj7
t_DGCFAD_guitarFmaj7strumx1012111210DGCFADv.mp3,DGCFAD,Fmaj7strumx1012111210v,Fmaj7strumx1012111210v,Fmaj7
t_DGCFAD_guitarFmaj7strumx109777DGCFADv.mp3,DGCFAD,Fmaj7strumx109777v,Fmaj7strumx109777v,Fmaj7
t_DGCFAD_guitarFmaj7strumxx5432DGCFADv.mp3,DGCFAD,Fmaj7strumxx5432v,Fmaj7strumxx5432v,Fmaj7
t_DGCFAD_guitarFmaj7strumxx5777DGCFADv.mp3,DGCFAD,Fmaj7strumxx5777v,Fmaj7strumxx5777v,Fmaj7
